Date,Moisture,Temperature
05/30/2023 10:13:33,0.286,22.048
05/30/2023 10:23:33,0.285,22.048
05/30/2023 10:33:33,0.285,22.091
05/30/2023 10:43:33,0.285,22.048
05/30/2023 10:53:33,0.288,22.048
05/30/2023 11:03:33,0.287,22.091
05/30/2023 11:13:33,0.285,22.048
05/30/2023 11:23:33,0.285,22.091
05/30/2023 11:33:33,0.287,22.091
05/30/2023 11:43:33,0.287,22.091
05/30/2023 11:53:33,0.285,22.177
05/30/2023 12:03:33,0.286,22.134
05/30/2023 12:13:33,0.287,22.134
05/30/2023 12:23:33,0.285,22.177
05/30/2023 12:33:33,0.284,22.177
05/30/2023 12:43:33,0.288,22.220
05/30/2023 12:53:33,0.287,22.263
05/30/2023 13:03:33,0.285,22.220
05/30/2023 13:13:33,0.284,22.263
05/30/2023 13:23:33,0.286,22.305
05/30/2023 13:33:33,0.285,22.305
05/30/2023 13:43:33,0.287,22.434
05/30/2023 13:53:33,0.285,22.391
05/30/2023 14:03:33,0.286,22.477
05/30/2023 14:13:33,0.286,22.520
05/30/2023 14:23:33,0.287,22.563
05/30/2023 14:33:33,0.284,22.606
05/30/2023 14:43:33,0.285,22.692
05/30/2023 14:53:33,0.286,22.734
05/30/2023 15:03:33,0.284,22.777
05/30/2023 15:13:33,0.283,22.863
05/30/2023 15:23:33,0.284,22.863
05/30/2023 15:33:33,0.285,22.949
05/30/2023 15:43:33,0.284,22.992
05/30/2023 15:53:33,0.286,23.078
05/30/2023 16:03:33,0.285,23.121
05/30/2023 16:13:33,0.285,23.121
05/30/2023 16:23:33,0.284,23.249
05/30/2023 16:33:33,0.284,23.292
05/30/2023 16:43:33,0.285,23.335
05/30/2023 16:53:33,0.284,23.335
05/30/2023 17:03:33,0.284,23.421
05/30/2023 17:13:33,0.286,23.421
05/30/2023 17:23:33,0.285,23.464
05/30/2023 17:33:33,0.286,23.550
05/30/2023 17:43:33,0.285,23.550
05/30/2023 17:53:33,0.285,23.592
05/30/2023 18:03:33,0.286,23.592
05/30/2023 18:13:33,0.284,23.721
05/30/2023 18:23:33,0.283,23.721
05/30/2023 18:33:33,0.283,23.721
05/30/2023 18:43:33,0.283,23.721
05/30/2023 18:53:33,0.285,23.807
05/30/2023 19:03:33,0.284,23.764
05/30/2023 19:13:33,0.284,23.850
05/30/2023 19:23:33,0.284,23.850
05/30/2023 19:33:33,0.284,23.807
05/30/2023 19:43:33,0.284,23.807
05/30/2023 19:53:33,0.284,23.850
05/30/2023 20:03:33,0.284,23.807
05/30/2023 20:13:33,0.284,23.807
05/30/2023 20:23:33,0.284,23.807
05/30/2023 20:33:33,0.284,23.764
05/30/2023 20:43:33,0.283,23.807
05/30/2023 20:53:33,0.284,23.764
05/30/2023 21:03:33,0.284,23.764
05/30/2023 21:13:33,0.283,23.764
05/30/2023 21:23:33,0.281,23.764
05/30/2023 21:33:33,0.284,23.721
05/30/2023 21:43:33,0.283,23.721
05/30/2023 21:53:33,0.283,23.721
05/30/2023 22:03:33,0.284,23.721
05/30/2023 22:13:33,0.284,23.678
05/30/2023 22:23:33,0.284,23.635
05/30/2023 22:33:33,0.281,23.592
05/30/2023 22:43:33,0.282,23.635
05/30/2023 22:53:33,0.284,23.592
05/30/2023 23:03:33,0.282,23.550
05/30/2023 23:13:33,0.282,23.550
05/30/2023 23:23:33,0.285,23.507
05/30/2023 23:33:33,0.286,23.507
05/30/2023 23:43:33,0.283,23.464
05/30/2023 23:53:33,0.284,23.464
05/31/2023 00:03:33,0.282,23.421
05/31/2023 00:13:33,0.283,23.421
05/31/2023 00:23:33,0.284,23.378
05/31/2023 00:33:33,0.284,23.335
05/31/2023 00:43:33,0.282,23.335
05/31/2023 00:53:33,0.284,23.292
05/31/2023 01:03:33,0.283,23.292
05/31/2023 01:13:33,0.281,23.249
05/31/2023 01:23:33,0.286,23.249
05/31/2023 01:33:33,0.283,23.206
05/31/2023 01:43:33,0.283,23.206
05/31/2023 01:53:33,0.285,23.249
05/31/2023 02:03:33,0.284,23.163
05/31/2023 02:13:33,0.285,23.163
05/31/2023 02:23:33,0.283,23.163
05/31/2023 02:33:33,0.282,23.121
05/31/2023 02:43:33,0.284,23.121
05/31/2023 02:53:33,0.282,23.078
05/31/2023 03:03:33,0.282,23.035
05/31/2023 03:13:33,0.284,23.078
05/31/2023 03:23:33,0.283,22.992
05/31/2023 03:33:33,0.284,23.035
05/31/2023 03:43:33,0.284,22.992
