Date,Moisture,Temperature
05/25/2023 00:46:18,0.303,21.190
05/25/2023 00:56:18,0.302,21.233
05/25/2023 01:06:18,0.304,21.147
05/25/2023 01:16:18,0.302,21.147
05/25/2023 01:26:18,0.305,21.190
05/25/2023 01:36:18,0.303,21.147
05/25/2023 01:46:18,0.305,21.104
05/25/2023 01:56:18,0.303,21.061
05/25/2023 02:06:18,0.302,21.061
05/25/2023 02:16:18,0.302,21.061
05/25/2023 02:26:18,0.304,21.018
05/25/2023 02:36:18,0.304,20.976
05/25/2023 02:46:18,0.303,20.976
05/25/2023 02:56:18,0.303,20.933
05/25/2023 03:06:18,0.306,20.933
05/25/2023 03:16:18,0.304,20.890
05/25/2023 03:26:18,0.305,20.847
05/25/2023 03:36:18,0.305,20.847
05/25/2023 03:46:18,0.303,20.847
05/25/2023 03:56:18,0.304,20.804
05/25/2023 04:06:18,0.305,20.804
05/25/2023 04:16:18,0.303,20.804
05/25/2023 04:26:18,0.304,20.718
05/25/2023 04:36:18,0.307,20.718
05/25/2023 04:46:18,0.305,20.718
05/25/2023 04:56:18,0.304,20.675
05/25/2023 05:06:18,0.305,20.632
05/25/2023 05:16:18,0.305,20.632
05/25/2023 05:26:18,0.306,20.589
05/25/2023 05:36:18,0.305,20.589
05/25/2023 05:46:18,0.305,20.547
05/25/2023 05:56:18,0.303,20.547
05/25/2023 06:06:18,0.307,20.504
05/25/2023 06:16:18,0.306,20.418
05/25/2023 06:26:18,0.306,20.461
05/25/2023 06:36:18,0.305,20.418
05/25/2023 06:46:18,0.306,20.375
05/25/2023 06:56:18,0.304,20.375
05/25/2023 07:06:18,0.303,20.332
05/25/2023 07:16:18,0.306,20.332
05/25/2023 07:26:18,0.305,20.289
05/25/2023 07:36:18,0.305,20.289
05/25/2023 07:46:18,0.306,20.289
05/25/2023 07:56:18,0.304,20.203
05/25/2023 08:06:18,0.305,20.203
05/25/2023 08:16:18,0.306,20.203
05/25/2023 08:26:18,0.305,20.160
05/25/2023 08:36:18,0.304,20.118
05/25/2023 08:46:18,0.304,20.118
05/25/2023 08:56:18,0.304,20.075
05/25/2023 09:06:18,0.304,20.032
05/25/2023 09:16:18,0.305,20.032
05/25/2023 09:26:18,0.306,19.989
05/25/2023 09:36:18,0.304,19.946
05/25/2023 09:46:18,0.305,19.946
05/25/2023 09:56:18,0.304,19.946
05/25/2023 10:06:18,0.305,19.946
05/25/2023 10:16:18,0.303,19.903
05/25/2023 10:26:18,0.304,19.817
05/25/2023 10:36:18,0.304,19.860
05/25/2023 10:46:18,0.303,19.860
05/25/2023 10:56:18,0.304,19.817
05/25/2023 11:06:18,0.306,19.817
05/25/2023 11:16:18,0.304,19.774
05/25/2023 11:26:18,0.303,19.774
05/25/2023 11:36:18,0.304,19.774
05/25/2023 11:46:18,0.304,19.774
05/25/2023 11:56:18,0.304,19.774
05/25/2023 12:06:18,0.304,19.774
05/25/2023 12:16:18,0.306,19.731
05/25/2023 12:26:18,0.302,19.774
05/25/2023 12:36:18,0.304,19.731
05/25/2023 12:46:18,0.304,19.731
05/25/2023 12:56:18,0.306,19.731
05/25/2023 13:06:18,0.304,19.689
05/25/2023 13:16:18,0.304,19.689
05/25/2023 13:26:18,0.304,19.731
05/25/2023 13:36:18,0.304,19.731
05/25/2023 13:46:18,0.303,19.689
05/25/2023 13:56:18,0.304,19.689
05/25/2023 14:06:18,0.304,19.731
05/25/2023 14:16:18,0.304,19.774
05/25/2023 14:26:18,0.303,19.731
05/25/2023 14:36:18,0.305,19.731
05/25/2023 14:46:18,0.304,19.774
05/25/2023 14:56:18,0.303,19.817
05/25/2023 15:06:18,0.302,19.860
05/25/2023 15:16:18,0.302,19.903
05/25/2023 15:26:18,0.302,19.989
05/25/2023 15:36:18,0.303,20.032
05/25/2023 15:46:18,0.302,20.075
05/25/2023 15:56:18,0.302,20.160
05/25/2023 16:06:18,0.302,20.203
05/25/2023 16:16:18,0.304,20.289
05/25/2023 16:26:18,0.304,20.418
05/25/2023 16:36:18,0.302,20.461
05/25/2023 16:46:18,0.300,20.547
05/25/2023 16:56:18,0.302,20.589
05/25/2023 17:06:18,0.301,20.718
05/25/2023 17:16:18,0.304,20.761
05/25/2023 17:26:18,0.302,20.804
05/25/2023 17:36:18,0.304,20.933
05/25/2023 17:46:18,0.302,20.976
05/25/2023 17:56:18,0.303,21.104
05/25/2023 18:06:18,0.302,21.147
05/25/2023 18:16:18,0.304,21.190
05/25/2023 18:26:18,0.303,21.276
05/25/2023 18:36:18,0.300,21.319
05/25/2023 18:46:18,0.301,21.405
05/25/2023 18:56:18,0.301,21.405
05/25/2023 19:06:18,0.304,21.490
05/25/2023 19:16:18,0.303,21.533
05/25/2023 19:26:18,0.302,21.576
05/25/2023 19:36:18,0.305,21.619
05/25/2023 19:46:18,0.304,21.662
05/25/2023 19:56:18,0.302,21.662
05/25/2023 20:06:18,0.301,21.705
05/25/2023 20:16:18,0.303,21.748
05/25/2023 20:26:18,0.302,21.748
05/25/2023 20:36:18,0.304,21.748
05/25/2023 20:46:18,0.304,21.748
05/25/2023 20:56:18,0.304,21.791
05/25/2023 21:06:18,0.302,21.834
05/25/2023 21:16:18,0.303,21.791
05/25/2023 21:26:18,0.303,21.834
05/25/2023 21:36:18,0.304,21.791
05/25/2023 21:46:18,0.304,21.791
05/25/2023 21:56:18,0.302,21.748
05/25/2023 22:06:18,0.304,21.748
05/25/2023 22:16:18,0.303,21.748
05/25/2023 22:26:18,0.303,21.748
05/25/2023 22:36:18,0.301,21.748
05/25/2023 22:46:18,0.303,21.705
05/25/2023 22:56:18,0.304,21.748
05/25/2023 23:06:18,0.302,21.662
05/25/2023 23:16:18,0.304,21.662
05/25/2023 23:26:18,0.304,21.662
05/25/2023 23:36:18,0.304,21.662
05/25/2023 23:46:18,0.302,21.662
05/25/2023 23:56:18,0.304,21.576
05/26/2023 00:06:18,0.305,21.619
05/26/2023 00:16:18,0.302,21.576
05/26/2023 00:26:18,0.304,21.576
05/26/2023 00:36:18,0.304,21.576
05/26/2023 00:46:18,0.305,21.533
05/26/2023 00:56:18,0.302,21.447
05/26/2023 01:06:18,0.303,21.447
05/26/2023 01:16:18,0.303,21.490
05/26/2023 01:26:18,0.304,21.447
05/26/2023 01:36:18,0.303,21.362
05/26/2023 01:46:18,0.302,21.405
05/26/2023 01:56:18,0.304,21.405
05/26/2023 02:06:18,0.304,21.405
05/26/2023 02:16:18,0.302,21.362
05/26/2023 02:26:18,0.303,21.319
05/26/2023 02:36:18,0.302,21.319
05/26/2023 02:46:18,0.301,21.276
05/26/2023 02:56:18,0.301,21.276
05/26/2023 03:06:18,0.303,21.233
05/26/2023 03:16:18,0.301,21.233
05/26/2023 03:26:18,0.303,21.147
05/26/2023 03:36:18,0.301,21.147
05/26/2023 03:46:18,0.303,21.147
05/26/2023 03:56:18,0.303,21.104
05/26/2023 04:06:18,0.303,21.147
05/26/2023 04:16:18,0.305,21.104
05/26/2023 04:26:18,0.303,21.018
05/26/2023 04:36:18,0.304,21.018
05/26/2023 04:46:18,0.303,21.018
05/26/2023 04:56:18,0.302,21.018
05/26/2023 05:06:18,0.304,20.976
05/26/2023 05:16:18,0.304,20.933
05/26/2023 05:26:18,0.302,20.976
05/26/2023 05:36:18,0.304,20.890
05/26/2023 05:46:18,0.305,20.890
05/26/2023 05:56:18,0.306,20.890
05/26/2023 06:06:18,0.304,20.804
05/26/2023 06:16:18,0.304,20.847
05/26/2023 06:26:18,0.303,20.804
05/26/2023 06:36:18,0.303,20.804
05/26/2023 06:46:18,0.304,20.718
05/26/2023 06:56:18,0.304,20.718
05/26/2023 07:06:18,0.303,20.718
05/26/2023 07:16:18,0.304,20.632
05/26/2023 07:26:18,0.301,20.675
05/26/2023 07:36:18,0.306,20.632
05/26/2023 07:46:18,0.304,20.547
05/26/2023 07:56:18,0.302,20.547
05/26/2023 08:06:18,0.304,20.547
05/26/2023 08:16:18,0.303,20.547
05/26/2023 08:26:18,0.304,20.504
05/26/2023 08:36:18,0.303,20.504
05/26/2023 08:46:18,0.303,20.418
05/26/2023 08:56:18,0.304,20.461
05/26/2023 09:06:18,0.301,20.375
05/26/2023 09:16:18,0.302,20.375
05/26/2023 09:26:18,0.301,20.418
05/26/2023 09:36:18,0.304,20.375
05/26/2023 09:46:18,0.303,20.375
05/26/2023 09:56:18,0.305,20.332
05/26/2023 10:06:18,0.304,20.289
05/26/2023 10:16:18,0.304,20.289
05/26/2023 10:26:18,0.305,20.246
05/26/2023 10:36:18,0.302,20.246
05/26/2023 10:46:18,0.304,20.203
05/26/2023 10:56:18,0.303,20.203
05/26/2023 11:06:18,0.302,20.203
05/26/2023 11:16:18,0.302,20.203
05/26/2023 11:26:18,0.302,20.160
05/26/2023 11:36:18,0.304,20.160
05/26/2023 11:46:18,0.303,20.118
05/26/2023 11:56:18,0.302,20.160
05/26/2023 12:06:18,0.303,20.118
05/26/2023 12:16:18,0.302,20.160
05/26/2023 12:26:18,0.302,20.118
05/26/2023 12:36:18,0.303,20.118
05/26/2023 12:46:18,0.303,20.118
05/26/2023 12:56:18,0.301,20.075
05/26/2023 13:06:18,0.303,20.075
05/26/2023 13:16:18,0.301,20.032
05/26/2023 13:26:18,0.303,20.075
05/26/2023 13:36:18,0.302,20.075
05/26/2023 13:46:18,0.301,20.075
05/26/2023 13:56:18,0.304,20.075
05/26/2023 14:06:18,0.301,20.118
05/26/2023 14:16:18,0.301,20.118
05/26/2023 14:26:18,0.301,20.160
05/26/2023 14:36:18,0.302,20.160
05/26/2023 14:46:18,0.302,20.203
05/26/2023 14:56:18,0.301,20.203
05/26/2023 15:06:18,0.302,20.289
05/26/2023 15:16:18,0.300,20.289
05/26/2023 15:26:18,0.300,20.375
05/26/2023 15:36:18,0.302,20.461
05/26/2023 15:46:18,0.301,20.504
05/26/2023 15:56:18,0.302,20.547
05/26/2023 16:06:18,0.300,20.632
05/26/2023 16:16:18,0.299,20.675
05/26/2023 16:26:18,0.299,20.761
05/26/2023 16:36:18,0.299,20.847
05/26/2023 16:46:18,0.298,20.890
05/26/2023 16:56:18,0.299,20.933
05/26/2023 17:06:18,0.302,21.018
05/26/2023 17:16:18,0.300,21.104
05/26/2023 17:26:18,0.301,21.147
05/26/2023 17:36:18,0.300,21.190
05/26/2023 17:46:18,0.300,21.233
05/26/2023 17:56:18,0.301,21.362
05/26/2023 18:06:18,0.300,21.405
05/26/2023 18:16:18,0.301,21.490
05/26/2023 18:26:18,0.299,21.533
05/26/2023 18:36:18,0.299,21.619
05/26/2023 18:46:18,0.298,21.662
05/26/2023 18:56:18,0.299,21.705
05/26/2023 19:06:18,0.299,21.791
05/26/2023 19:16:18,0.299,21.791
05/26/2023 19:26:18,0.301,21.876
05/26/2023 19:36:18,0.300,21.919
05/26/2023 19:46:18,0.300,21.876
05/26/2023 19:56:18,0.299,21.919
05/26/2023 20:06:18,0.300,21.962
05/26/2023 20:16:18,0.300,21.962
05/26/2023 20:26:18,0.301,22.005
05/26/2023 20:36:18,0.299,22.048
05/26/2023 20:46:18,0.298,22.005
05/26/2023 20:56:18,0.300,22.048
05/26/2023 21:06:18,0.301,22.048
05/26/2023 21:16:18,0.299,22.005
05/26/2023 21:26:18,0.301,22.005
05/26/2023 21:36:18,0.301,22.048
05/26/2023 21:46:18,0.301,22.048
05/26/2023 21:56:18,0.301,22.005
05/26/2023 22:06:18,0.299,22.005
05/26/2023 22:16:18,0.300,22.005
05/26/2023 22:26:18,0.301,21.962
05/26/2023 22:36:18,0.301,21.919
05/26/2023 22:46:18,0.300,21.962
05/26/2023 22:56:18,0.300,21.962
05/26/2023 23:06:18,0.299,21.919
05/26/2023 23:16:18,0.301,21.876
05/26/2023 23:26:18,0.299,21.876
05/26/2023 23:36:18,0.299,21.834
05/26/2023 23:46:18,0.299,21.834
05/26/2023 23:56:18,0.301,21.791
05/27/2023 00:06:18,0.299,21.791
05/27/2023 00:16:18,0.298,21.748
05/27/2023 00:26:18,0.299,21.705
05/27/2023 00:36:18,0.300,21.705
05/27/2023 00:46:18,0.301,21.705
05/27/2023 00:56:18,0.299,21.662
05/27/2023 01:06:18,0.298,21.619
05/27/2023 01:16:18,0.301,21.576
05/27/2023 01:26:18,0.299,21.576
05/27/2023 01:36:18,0.300,21.533
05/27/2023 01:46:18,0.299,21.490
05/27/2023 01:56:18,0.302,21.447
05/27/2023 02:06:18,0.300,21.490
05/27/2023 02:16:18,0.299,21.447
05/27/2023 02:26:18,0.301,21.405
05/27/2023 02:36:18,0.301,21.362
05/27/2023 02:46:18,0.300,21.362
05/27/2023 02:56:18,0.299,21.319
05/27/2023 03:06:18,0.301,21.319
05/27/2023 03:16:18,0.300,21.276
05/27/2023 03:26:18,0.298,21.276
05/27/2023 03:36:18,0.300,21.190
05/27/2023 03:46:18,0.300,21.147
05/27/2023 03:56:18,0.302,21.147
05/27/2023 04:06:18,0.300,21.104
05/27/2023 04:16:18,0.301,21.104
05/27/2023 04:26:18,0.300,21.061
05/27/2023 04:36:18,0.301,20.976
05/27/2023 04:46:18,0.300,20.976
05/27/2023 04:56:18,0.302,20.933
05/27/2023 05:06:18,0.302,20.933
05/27/2023 05:16:18,0.300,20.890
05/27/2023 05:26:18,0.301,20.890
05/27/2023 05:36:18,0.302,20.847
05/27/2023 05:46:18,0.299,20.847
05/27/2023 05:56:18,0.300,20.761
05/27/2023 06:06:18,0.302,20.761
05/27/2023 06:16:18,0.300,20.761
05/27/2023 06:26:18,0.300,20.718
05/27/2023 06:36:18,0.301,20.675
05/27/2023 06:46:18,0.302,20.632
05/27/2023 06:56:18,0.299,20.589
05/27/2023 07:06:18,0.299,20.589
05/27/2023 07:16:18,0.301,20.504
05/27/2023 07:26:18,0.299,20.504
05/27/2023 07:36:18,0.301,20.504
05/27/2023 07:46:18,0.300,20.504
05/27/2023 07:56:18,0.300,20.418
05/27/2023 08:06:18,0.301,20.375
05/27/2023 08:16:18,0.300,20.375
05/27/2023 08:26:18,0.300,20.375
05/27/2023 08:36:18,0.302,20.332
05/27/2023 08:46:18,0.300,20.289
05/27/2023 08:56:18,0.300,20.246
05/27/2023 09:06:18,0.301,20.246
05/27/2023 09:16:18,0.300,20.160
05/27/2023 09:26:18,0.300,20.203
05/27/2023 09:36:18,0.303,20.160
05/27/2023 09:46:18,0.300,20.160
05/27/2023 09:56:18,0.300,20.075
05/27/2023 10:06:18,0.300,20.075
05/27/2023 10:16:18,0.300,20.075
05/27/2023 10:26:18,0.299,20.032
05/27/2023 10:36:18,0.300,19.989
05/27/2023 10:46:18,0.299,19.989
05/27/2023 10:56:18,0.299,19.946
05/27/2023 11:06:18,0.301,19.946
05/27/2023 11:16:18,0.301,19.903
05/27/2023 11:26:18,0.302,19.903
05/27/2023 11:36:18,0.299,19.817
05/27/2023 11:46:18,0.299,19.860
05/27/2023 11:56:18,0.301,19.817
05/27/2023 12:06:18,0.299,19.774
05/27/2023 12:16:18,0.299,19.860
05/27/2023 12:26:18,0.298,19.817
05/27/2023 12:36:18,0.300,19.774
05/27/2023 12:46:18,0.299,19.731
05/27/2023 12:56:18,0.299,19.731
05/27/2023 13:06:18,0.301,19.731
05/27/2023 13:16:18,0.298,19.731
05/27/2023 13:26:18,0.299,19.731
05/27/2023 13:36:18,0.299,19.689
05/27/2023 13:46:18,0.298,19.689
05/27/2023 13:56:18,0.297,19.646
05/27/2023 14:06:18,0.297,19.689
05/27/2023 14:16:18,0.298,19.689
05/27/2023 14:26:18,0.297,19.689
05/27/2023 14:36:18,0.299,19.731
05/27/2023 14:46:18,0.298,19.774
05/27/2023 14:56:18,0.299,19.774
05/27/2023 15:06:18,0.299,19.817
05/27/2023 15:16:18,0.297,19.817
05/27/2023 15:26:18,0.297,19.946
05/27/2023 15:36:18,0.295,19.989
05/27/2023 15:46:18,0.296,20.075
05/27/2023 15:56:18,0.296,20.160
05/27/2023 16:06:18,0.295,20.246
05/27/2023 16:16:18,0.297,20.289
05/27/2023 16:26:18,0.294,20.375
05/27/2023 16:36:18,0.295,20.418
05/27/2023 16:46:18,0.296,20.547
05/27/2023 16:56:18,0.297,20.632
05/27/2023 17:06:18,0.295,20.761
05/27/2023 17:16:18,0.295,20.804
05/27/2023 17:26:18,0.295,20.890
05/27/2023 17:36:18,0.296,20.976
05/27/2023 17:46:18,0.294,21.061
05/27/2023 17:56:18,0.296,21.104
05/27/2023 18:06:18,0.293,21.190
05/27/2023 18:16:18,0.295,21.276
05/27/2023 18:26:18,0.294,21.362
05/27/2023 18:36:18,0.294,21.405
05/27/2023 18:46:18,0.294,21.490
05/27/2023 18:56:18,0.294,21.533
05/27/2023 19:06:18,0.295,21.619
05/27/2023 19:16:18,0.296,21.662
05/27/2023 19:26:18,0.296,21.705
05/27/2023 19:36:18,0.295,21.748
05/27/2023 19:46:18,0.295,21.791
05/27/2023 19:56:18,0.293,21.834
05/27/2023 20:06:18,0.294,21.791
05/27/2023 20:16:18,0.295,21.876
05/27/2023 20:26:18,0.295,21.876
05/27/2023 20:36:18,0.295,21.876
05/27/2023 20:46:18,0.297,21.876
05/27/2023 20:56:18,0.296,21.876
05/27/2023 21:06:18,0.295,21.876
05/27/2023 21:16:18,0.296,21.876
05/27/2023 21:26:18,0.297,21.834
05/27/2023 21:36:18,0.295,21.876
05/27/2023 21:46:18,0.295,21.834
05/27/2023 21:56:18,0.295,21.834
05/27/2023 22:06:18,0.296,21.791
05/27/2023 22:16:18,0.295,21.791
05/27/2023 22:26:18,0.295,21.791
05/27/2023 22:36:18,0.296,21.705
05/27/2023 22:46:18,0.294,21.748
05/27/2023 22:56:18,0.296,21.705
05/27/2023 23:06:18,0.295,21.662
05/27/2023 23:16:18,0.297,21.619
05/27/2023 23:26:18,0.295,21.662
05/27/2023 23:36:18,0.294,21.576
05/27/2023 23:46:18,0.297,21.576
05/27/2023 23:56:18,0.295,21.533
05/28/2023 00:06:18,0.295,21.490
05/28/2023 00:16:18,0.297,21.490
05/28/2023 00:26:18,0.295,21.405
05/28/2023 00:36:18,0.296,21.447
05/28/2023 00:46:18,0.294,21.405
05/28/2023 00:56:18,0.295,21.362
05/28/2023 01:06:18,0.294,21.362
05/28/2023 01:16:18,0.296,21.319
05/28/2023 01:26:18,0.296,21.276
05/28/2023 01:36:18,0.297,21.276
05/28/2023 01:46:18,0.294,21.233
05/28/2023 01:56:18,0.297,21.233
05/28/2023 02:06:18,0.296,21.190
05/28/2023 02:16:18,0.296,21.104
05/28/2023 02:26:18,0.295,21.147
05/28/2023 02:36:18,0.297,21.104
05/28/2023 02:46:18,0.296,21.061
05/28/2023 02:56:18,0.296,21.018
05/28/2023 03:06:18,0.294,21.018
05/28/2023 03:16:18,0.294,20.976
05/28/2023 03:26:18,0.296,20.890
05/28/2023 03:36:18,0.296,20.890
05/28/2023 03:46:18,0.294,20.890
05/28/2023 03:56:18,0.297,20.890
05/28/2023 04:06:18,0.295,20.890
05/28/2023 04:16:18,0.295,20.847
05/28/2023 04:26:18,0.295,20.804
05/28/2023 04:36:18,0.295,20.718
05/28/2023 04:46:18,0.294,20.718
05/28/2023 04:56:18,0.294,20.718
05/28/2023 05:06:18,0.297,20.675
05/28/2023 05:16:18,0.296,20.632
05/28/2023 05:26:18,0.294,20.632
05/28/2023 05:36:18,0.296,20.589
05/28/2023 05:46:18,0.295,20.632
05/28/2023 05:56:18,0.295,20.547
05/28/2023 06:06:18,0.294,20.504
05/28/2023 06:16:18,0.295,20.547
05/28/2023 06:26:18,0.295,20.461
05/28/2023 06:36:18,0.297,20.461
05/28/2023 06:46:18,0.295,20.418
05/28/2023 06:56:18,0.295,20.418
05/28/2023 07:06:18,0.296,20.375
05/28/2023 07:16:18,0.296,20.332
05/28/2023 07:26:18,0.296,20.332
05/28/2023 07:36:18,0.297,20.332
05/28/2023 07:46:18,0.295,20.246
05/28/2023 07:56:18,0.295,20.203
05/28/2023 08:06:18,0.296,20.203
05/28/2023 08:16:18,0.294,20.203
05/28/2023 08:26:18,0.297,20.160
05/28/2023 08:36:18,0.296,20.160
05/28/2023 08:46:18,0.295,20.118
05/28/2023 08:56:18,0.295,20.118
05/28/2023 09:06:18,0.295,20.075
05/28/2023 09:16:18,0.296,20.075
05/28/2023 09:26:18,0.294,20.032
05/28/2023 09:36:18,0.295,19.989
05/28/2023 09:46:18,0.294,20.032
05/28/2023 09:56:18,0.294,19.946
05/28/2023 10:06:18,0.296,19.946
05/28/2023 10:16:18,0.294,19.989
05/28/2023 10:26:18,0.293,19.946
05/28/2023 10:36:18,0.295,19.903
05/28/2023 10:46:18,0.297,19.860
05/28/2023 10:56:18,0.294,19.860
05/28/2023 11:06:18,0.293,19.860
05/28/2023 11:16:18,0.292,19.860
05/28/2023 11:26:18,0.293,19.860
05/28/2023 11:36:18,0.295,19.817
05/28/2023 11:46:18,0.295,19.817
05/28/2023 11:56:18,0.293,19.817
05/28/2023 12:06:18,0.294,19.817
05/28/2023 12:16:18,0.294,19.817
05/28/2023 12:26:18,0.295,19.731
05/28/2023 12:36:18,0.293,19.774
05/28/2023 12:46:18,0.293,19.774
05/28/2023 12:56:18,0.292,19.817
05/28/2023 13:06:18,0.293,19.774
05/28/2023 13:16:18,0.292,19.774
05/28/2023 13:26:18,0.295,19.774
05/28/2023 13:36:18,0.292,19.817
05/28/2023 13:46:18,0.293,19.731
05/28/2023 13:56:18,0.293,19.774
05/28/2023 14:06:18,0.290,19.774
05/28/2023 14:16:18,0.291,19.774
05/28/2023 14:26:18,0.293,19.817
05/28/2023 14:36:18,0.293,19.817
05/28/2023 14:46:18,0.290,19.903
05/28/2023 14:56:18,0.290,19.946
05/28/2023 15:06:18,0.291,19.946
05/28/2023 15:16:18,0.290,20.032
05/28/2023 15:26:18,0.291,20.075
05/28/2023 15:36:18,0.291,20.160
05/28/2023 15:46:18,0.292,20.246
05/28/2023 15:56:18,0.290,20.332
05/28/2023 16:06:18,0.290,20.375
05/28/2023 16:16:18,0.289,20.461
05/28/2023 16:26:18,0.292,20.547
05/28/2023 16:36:18,0.288,20.675
05/28/2023 16:46:18,0.290,20.718
05/28/2023 16:56:18,0.288,20.847
05/28/2023 17:06:18,0.288,20.933
05/28/2023 17:16:18,0.288,21.018
05/28/2023 17:26:18,0.286,21.104
05/28/2023 17:36:18,0.289,21.233
05/28/2023 17:46:18,0.288,21.276
05/28/2023 17:56:18,0.289,21.405
05/28/2023 18:06:18,0.289,21.490
05/28/2023 18:16:18,0.288,21.533
05/28/2023 18:26:18,0.287,21.619
05/28/2023 18:36:18,0.289,21.705
05/28/2023 18:46:18,0.290,21.748
05/28/2023 18:56:18,0.289,21.834
05/28/2023 19:06:18,0.288,21.876
05/28/2023 19:16:18,0.290,21.962
05/28/2023 19:26:18,0.290,21.962
05/28/2023 19:36:18,0.289,22.048
05/28/2023 19:46:18,0.289,22.091
05/28/2023 19:56:18,0.289,22.091
05/28/2023 20:06:18,0.288,22.134
05/28/2023 20:16:18,0.289,22.134
05/28/2023 20:26:18,0.287,22.177
05/28/2023 20:36:18,0.288,22.177
05/28/2023 20:46:18,0.288,22.177
05/28/2023 20:56:18,0.288,22.220
05/28/2023 21:06:18,0.288,22.220
05/28/2023 21:16:18,0.288,22.220
05/28/2023 21:26:18,0.289,22.220
05/28/2023 21:36:18,0.287,22.177
05/28/2023 21:46:18,0.290,22.177
05/28/2023 21:56:18,0.287,22.177
05/28/2023 22:06:18,0.289,22.177
05/28/2023 22:16:18,0.287,22.134
05/28/2023 22:26:18,0.287,22.134
05/28/2023 22:36:18,0.288,22.177
05/28/2023 22:46:18,0.289,22.134
05/28/2023 22:56:18,0.287,22.134
05/28/2023 23:06:18,0.288,22.091
05/28/2023 23:16:18,0.287,22.048
05/28/2023 23:26:18,0.288,22.091
05/28/2023 23:36:18,0.287,22.091
05/28/2023 23:46:18,0.289,22.048
05/28/2023 23:56:18,0.288,21.962
05/29/2023 00:06:18,0.287,21.962
05/29/2023 00:16:18,0.286,21.919
05/29/2023 00:26:18,0.288,21.962
05/29/2023 00:36:18,0.288,21.919
05/29/2023 00:46:18,0.288,21.876
05/29/2023 00:56:18,0.288,21.919
05/29/2023 01:06:18,0.288,21.876
05/29/2023 01:16:18,0.287,21.834
05/29/2023 01:26:18,0.289,21.834
05/29/2023 01:36:18,0.288,21.834
05/29/2023 01:46:18,0.288,21.748
05/29/2023 01:56:18,0.288,21.791
05/29/2023 02:06:18,0.288,21.748
05/29/2023 02:16:18,0.288,21.705
05/29/2023 02:26:18,0.288,21.748
05/29/2023 02:36:18,0.288,21.705
05/29/2023 02:46:18,0.289,21.662
05/29/2023 02:56:18,0.286,21.619
05/29/2023 03:06:18,0.287,21.619
05/29/2023 03:16:18,0.290,21.576
05/29/2023 03:26:18,0.286,21.619
05/29/2023 03:36:18,0.287,21.533
05/29/2023 03:46:18,0.288,21.490
05/29/2023 03:56:18,0.288,21.533
05/29/2023 04:06:18,0.287,21.490
05/29/2023 04:16:18,0.288,21.490
05/29/2023 04:26:18,0.288,21.447
05/29/2023 04:36:18,0.288,21.405
05/29/2023 04:46:18,0.287,21.405
05/29/2023 04:56:18,0.287,21.405
05/29/2023 05:06:18,0.287,21.405
05/29/2023 05:16:18,0.290,21.362
